date,ticker,measure,value
2021-03-31,META,net_income,9497000000.0
2021-06-30,META,net_income,10394000000.0
2021-09-30,META,net_income,9194000000.0
2021-12-31,META,net_income,10285000000.0
2022-03-31,META,net_income,7465000000.0
2022-06-30,META,net_income,6687000000.0
2022-09-30,META,net_income,4395000000.0
2022-12-31,META,net_income,4653000000.0
2023-03-31,META,net_income,5709000000.0
2023-06-30,META,net_income,7788000000.0
2023-09-30,META,net_income,11583000000.0
2023-12-31,META,net_income,14018000000.0
2024-03-31,META,net_income,12369000000.0
2024-06-30,META,net_income,13465000000.0
2024-09-30,META,net_income,15688000000.0
2024-12-31,META,net_income,20838000000.0
2025-03-31,META,net_income,16644000000.0
2025-06-30,META,net_income,18337000000.0
2025-09-30,META,net_income,2709000000.0
2025-12-31,META,net_income,22768000000.0
2015-03-31,META,operating_income,933000000.0
2015-06-30,META,operating_income,1273000000.0
2015-09-30,META,operating_income,1459000000.0
2015-12-31,META,operating_income,2560000000.0
2016-03-31,META,operating_income,2009000000.0
2016-06-30,META,operating_income,2746000000.0
2016-09-30,META,operating_income,3122000000.0
2016-12-31,META,operating_income,4550000000.0
2017-03-31,META,operating_income,3327000000.0
2017-06-30,META,operating_income,4401000000.0
2017-09-30,META,operating_income,5122000000.0
2017-12-31,META,operating_income,7353000000.0
2018-03-31,META,operating_income,5449000000.0
2018-06-30,META,operating_income,5863000000.0
2018-09-30,META,operating_income,5781000000.0
2018-12-31,META,operating_income,7820000000.0
2019-03-31,META,operating_income,3317000000.0
2019-06-30,META,operating_income,4626000000.0
2019-09-30,META,operating_income,7185000000.0
2019-12-31,META,operating_income,8858000000.0
2020-03-31,META,operating_income,5893000000.0
2020-06-30,META,operating_income,5963000000.0
2020-09-30,META,operating_income,8040000000.0
2020-12-31,META,operating_income,12775000000.0
2021-03-31,META,operating_income,11378000000.0
2021-06-30,META,operating_income,12367000000.0
2021-09-30,META,operating_income,10423000000.0
2021-12-31,META,operating_income,12585000000.0
2022-03-31,META,operating_income,8524000000.0
2022-06-30,META,operating_income,8358000000.0
2022-09-30,META,operating_income,5664000000.0
2022-12-31,META,operating_income,6398000000.0
2023-03-31,META,operating_income,7227000000.0
2023-06-30,META,operating_income,9392000000.0
2023-09-30,META,operating_income,13748000000.0
2023-12-31,META,operating_income,16384000000.0
2024-03-31,META,operating_income,13818000000.0
2024-06-30,META,operating_income,14847000000.0
2024-09-30,META,operating_income,17350000000.0
2024-12-31,META,operating_income,23365000000.0
2025-03-31,META,operating_income,17555000000.0
2025-06-30,META,operating_income,20441000000.0
2025-09-30,META,operating_income,20535000000.0
2025-12-31,META,operating_income,24745000000.0
2015-03-31,META,rd_expense,1062000000.0
2015-06-30,META,rd_expense,1170000000.0
2015-09-30,META,rd_expense,1271000000.0
2015-12-31,META,rd_expense,1313000000.0
2016-03-31,META,rd_expense,1343000000.0
2016-06-30,META,rd_expense,1463000000.0
2016-09-30,META,rd_expense,1539000000.0
2016-12-31,META,rd_expense,1574000000.0
2017-03-31,META,rd_expense,1834000000.0
2017-06-30,META,rd_expense,1919000000.0
2017-09-30,META,rd_expense,2052000000.0
2017-12-31,META,rd_expense,1949000000.0
2018-03-31,META,rd_expense,2238000000.0
2018-06-30,META,rd_expense,2523000000.0
2018-09-30,META,rd_expense,2657000000.0
2018-12-31,META,rd_expense,2855000000.0
2019-03-31,META,rd_expense,2860000000.0
2019-06-30,META,rd_expense,3315000000.0
2019-09-30,META,rd_expense,3548000000.0
2019-12-31,META,rd_expense,3877000000.0
2020-03-31,META,rd_expense,4015000000.0
2020-06-30,META,rd_expense,4462000000.0
2020-09-30,META,rd_expense,4763000000.0
2020-12-31,META,rd_expense,5207000000.0
2021-03-31,META,rd_expense,5197000000.0
2021-06-30,META,rd_expense,6096000000.0
2021-09-30,META,rd_expense,6316000000.0
2021-12-31,META,rd_expense,7046000000.0
2022-03-31,META,rd_expense,7707000000.0
2022-06-30,META,rd_expense,8690000000.0
2022-09-30,META,rd_expense,9170000000.0
2022-12-31,META,rd_expense,9771000000.0
2023-03-31,META,rd_expense,9381000000.0
2023-06-30,META,rd_expense,9344000000.0
2023-09-30,META,rd_expense,9241000000.0
2023-12-31,META,rd_expense,10517000000.0
2024-03-31,META,rd_expense,9978000000.0
2024-06-30,META,rd_expense,10537000000.0
2024-09-30,META,rd_expense,11177000000.0
2024-12-31,META,rd_expense,12181000000.0
2025-03-31,META,rd_expense,12150000000.0
2025-06-30,META,rd_expense,12942000000.0
2025-09-30,META,rd_expense,15144000000.0
2025-12-31,META,rd_expense,17136000000.0
2015-03-31,META,revenue,3543000000.0
2015-06-30,META,revenue,4042000000.0
2015-09-30,META,revenue,4501000000.0
2015-12-31,META,revenue,5842000000.0
2016-03-31,META,revenue,5382000000.0
2016-06-30,META,revenue,6436000000.0
2016-09-30,META,revenue,7011000000.0
2016-12-31,META,revenue,8809000000.0
2017-03-31,META,revenue,8032000000.0
2017-06-30,META,revenue,9321000000.0
2017-09-30,META,revenue,10328000000.0
2017-12-31,META,revenue,12972000000.0
2018-03-31,META,revenue,11966000000.0
2018-06-30,META,revenue,13231000000.0
2018-09-30,META,revenue,13727000000.0
2018-12-31,META,revenue,16914000000.0
2019-03-31,META,revenue,15077000000.0
2019-06-30,META,revenue,16886000000.0
2019-09-30,META,revenue,17652000000.0
2019-12-31,META,revenue,21082000000.0
2020-03-31,META,revenue,17737000000.0
2020-06-30,META,revenue,18687000000.0
2020-09-30,META,revenue,21470000000.0
2020-12-31,META,revenue,28071000000.0
2021-03-31,META,revenue,26171000000.0
2021-06-30,META,revenue,29077000000.0
2021-09-30,META,revenue,29010000000.0
2021-12-31,META,revenue,33671000000.0
2022-03-31,META,revenue,27908000000.0
2022-06-30,META,revenue,28822000000.0
2022-09-30,META,revenue,27714000000.0
2022-12-31,META,revenue,32165000000.0
2023-03-31,META,revenue,28645000000.0
2023-06-30,META,revenue,31999000000.0
2023-09-30,META,revenue,34146000000.0
2023-12-31,META,revenue,40112000000.0
2024-03-31,META,revenue,36455000000.0
2024-06-30,META,revenue,39071000000.0
2024-09-30,META,revenue,40589000000.0
2024-12-31,META,revenue,48386000000.0
2025-03-31,META,revenue,42314000000.0
2025-06-30,META,revenue,47516000000.0
2025-09-30,META,revenue,51242000000.0
2025-12-31,META,revenue,59894000000.0
2014-12-31,META,stockholders_equity,36096000000.0
2015-03-31,META,stockholders_equity,37501000000.0
2015-06-30,META,stockholders_equity,39452000000.0
2015-09-30,META,stockholders_equity,41420000000.0
2015-12-31,META,stockholders_equity,44218000000.0
2016-03-31,META,stockholders_equity,47150000000.0
2016-06-30,META,stockholders_equity,50383000000.0
2016-09-30,META,stockholders_equity,54115000000.0
2016-12-31,META,stockholders_equity,59194000000.0
2017-03-31,META,stockholders_equity,62188000000.0
2017-06-30,META,stockholders_equity,66481000000.0
2017-09-30,META,stockholders_equity,71208000000.0
2017-12-31,META,stockholders_equity,74347000000.0
2018-03-31,META,stockholders_equity,77620000000.0
2018-06-30,META,stockholders_equity,79382000000.0
2018-09-30,META,stockholders_equity,80342000000.0
2018-12-31,META,stockholders_equity,84127000000.0
2019-03-31,META,stockholders_equity,86516000000.0
2019-06-30,META,stockholders_equity,88762000000.0
2019-09-30,META,stockholders_equity,93999000000.0
2019-12-31,META,stockholders_equity,101054000000.0
2020-03-31,META,stockholders_equity,105304000000.0
2020-06-30,META,stockholders_equity,110447000000.0
2020-09-30,META,stockholders_equity,117731000000.0
2020-12-31,META,stockholders_equity,128290000000.0
2021-03-31,META,stockholders_equity,133657000000.0
2021-06-30,META,stockholders_equity,138227000000.0
2021-09-30,META,stockholders_equity,133360000000.0
2021-12-31,META,stockholders_equity,124879000000.0
2022-03-31,META,stockholders_equity,123228000000.0
2022-06-30,META,stockholders_equity,125767000000.0
2022-09-30,META,stockholders_equity,124094000000.0
2022-12-31,META,stockholders_equity,125713000000.0
2023-03-31,META,stockholders_equity,124795000000.0
2023-06-30,META,stockholders_equity,134033000000.0
2023-09-30,META,stockholders_equity,142873000000.0
2023-12-31,META,stockholders_equity,153168000000.0
2024-03-31,META,stockholders_equity,149529000000.0
2024-06-30,META,stockholders_equity,156763000000.0
2024-09-30,META,stockholders_equity,164529000000.0
2024-12-31,META,stockholders_equity,182637000000.0
2025-03-31,META,stockholders_equity,185029000000.0
2025-06-30,META,stockholders_equity,195070000000.0
2025-09-30,META,stockholders_equity,194066000000.0
2025-12-31,META,stockholders_equity,217243000000.0
2014-12-31,META,total_assets,40184000000.0
2015-03-31,META,total_assets,42007000000.0
2015-06-30,META,total_assets,44130000000.0
2015-09-30,META,total_assets,46469000000.0
2015-12-31,META,total_assets,49407000000.0
2016-03-31,META,total_assets,52075000000.0
2016-06-30,META,total_assets,55739000000.0
2016-09-30,META,total_assets,59674000000.0
2016-12-31,META,total_assets,64961000000.0
2017-03-31,META,total_assets,68714000000.0
2017-06-30,META,total_assets,73843000000.0
2017-09-30,META,total_assets,78998000000.0
2017-12-31,META,total_assets,84524000000.0
2018-03-31,META,total_assets,88945000000.0
2018-06-30,META,total_assets,90291000000.0
2018-09-30,META,total_assets,92452000000.0
2018-12-31,META,total_assets,97334000000.0
2019-03-31,META,total_assets,109477000000.0
2019-06-30,META,total_assets,117006000000.0
2019-09-30,META,total_assets,124418000000.0
2019-12-31,META,total_assets,133376000000.0
2020-03-31,META,total_assets,138371000000.0
2020-06-30,META,total_assets,139691000000.0
2020-09-30,META,total_assets,146437000000.0
2020-12-31,META,total_assets,159316000000.0
2021-03-31,META,total_assets,163523000000.0
2021-06-30,META,total_assets,170609000000.0
2021-09-30,META,total_assets,169585000000.0
2021-12-31,META,total_assets,165987000000.0
2022-03-31,META,total_assets,164218000000.0
2022-06-30,META,total_assets,169779000000.0
2022-09-30,META,total_assets,178894000000.0
2022-12-31,META,total_assets,185727000000.0
2023-03-31,META,total_assets,184491000000.0
2023-06-30,META,total_assets,206688000000.0
2023-09-30,META,total_assets,216274000000.0
2023-12-31,META,total_assets,229623000000.0
2024-03-31,META,total_assets,222844000000.0
2024-06-30,META,total_assets,230238000000.0
2024-09-30,META,total_assets,256408000000.0
2024-12-31,META,total_assets,276054000000.0
2025-03-31,META,total_assets,280213000000.0
2025-06-30,META,total_assets,294744000000.0
2025-09-30,META,total_assets,303844000000.0
2025-12-31,META,total_assets,366021000000.0
2014-12-31,MSFT,cost_of_revenue,10136000000.0
2015-03-31,MSFT,cost_of_revenue,7161000000.0
2015-09-30,MSFT,cost_of_revenue,7207000000.0
2015-12-31,MSFT,cost_of_revenue,9872000000.0
2016-03-31,MSFT,cost_of_revenue,7722000000.0
2016-06-30,MSFT,cost_of_revenue,7979000000.0
2016-09-30,MSFT,cost_of_revenue,7844000000.0
2016-12-31,MSFT,cost_of_revenue,9901000000.0
2017-03-31,MSFT,cost_of_revenue,8060000000.0
2017-06-30,MSFT,cost_of_revenue,8456000000.0
2017-09-30,MSFT,cost_of_revenue,8278000000.0
2017-12-31,MSFT,cost_of_revenue,11064000000.0
2018-03-31,MSFT,cost_of_revenue,9269000000.0
2018-06-30,MSFT,cost_of_revenue,9742000000.0
2018-09-30,MSFT,cost_of_revenue,9905000000.0
2018-12-31,MSFT,cost_of_revenue,12423000000.0
2019-03-31,MSFT,cost_of_revenue,10170000000.0
2019-06-30,MSFT,cost_of_revenue,10412000000.0
2019-09-30,MSFT,cost_of_revenue,10406000000.0
2019-12-31,MSFT,cost_of_revenue,12358000000.0
2020-03-31,MSFT,cost_of_revenue,10975000000.0
2020-06-30,MSFT,cost_of_revenue,12339000000.0
2020-09-30,MSFT,cost_of_revenue,11002000000.0
2020-12-31,MSFT,cost_of_revenue,14194000000.0
2021-03-31,MSFT,cost_of_revenue,13045000000.0
2021-06-30,MSFT,cost_of_revenue,13991000000.0
2021-09-30,MSFT,cost_of_revenue,13646000000.0
2021-12-31,MSFT,cost_of_revenue,16960000000.0
2022-03-31,MSFT,cost_of_revenue,15615000000.0
2022-06-30,MSFT,cost_of_revenue,16429000000.0
2022-09-30,MSFT,cost_of_revenue,15452000000.0
2022-12-31,MSFT,cost_of_revenue,17488000000.0
2023-03-31,MSFT,cost_of_revenue,16128000000.0
2023-06-30,MSFT,cost_of_revenue,16795000000.0
2023-09-30,MSFT,cost_of_revenue,16302000000.0
2023-12-31,MSFT,cost_of_revenue,19623000000.0
2024-03-31,MSFT,cost_of_revenue,18505000000.0
2024-09-30,MSFT,cost_of_revenue,20099000000.0
2024-12-31,MSFT,cost_of_revenue,21799000000.0
2025-03-31,MSFT,cost_of_revenue,21919000000.0
2025-06-30,MSFT,cost_of_revenue,24014000000.0
2025-09-30,MSFT,cost_of_revenue,24043000000.0
2025-12-31,MSFT,cost_of_revenue,25978000000.0
2014-12-31,MSFT,gross_profit,16334000000.0
2015-03-31,MSFT,gross_profit,14568000000.0
2015-06-30,MSFT,gross_profit,14712000000.0
2015-09-30,MSFT,gross_profit,13172000000.0
2015-12-31,MSFT,gross_profit,13924000000.0
2016-03-31,MSFT,gross_profit,12809000000.0
2016-06-30,MSFT,gross_profit,12635000000.0
2016-09-30,MSFT,gross_profit,12609000000.0
2016-12-31,MSFT,gross_profit,14189000000.0
2017-03-31,MSFT,gross_profit,14030000000.0
2017-06-30,MSFT,gross_profit,14861000000.0
2017-09-30,MSFT,gross_profit,16260000000.0
2017-12-31,MSFT,gross_profit,17854000000.0
2018-03-31,MSFT,gross_profit,17550000000.0
2018-06-30,MSFT,gross_profit,20343000000.0
2018-09-30,MSFT,gross_profit,19179000000.0
2018-12-31,MSFT,gross_profit,20048000000.0
2019-03-31,MSFT,gross_profit,20401000000.0
2019-06-30,MSFT,gross_profit,23305000000.0
2019-09-30,MSFT,gross_profit,22649000000.0
2019-12-31,MSFT,gross_profit,24548000000.0
2020-03-31,MSFT,gross_profit,24046000000.0
2020-06-30,MSFT,gross_profit,25694000000.0
2020-09-30,MSFT,gross_profit,26152000000.0
2020-12-31,MSFT,gross_profit,28882000000.0
2021-03-31,MSFT,gross_profit,28661000000.0
2021-06-30,MSFT,gross_profit,32161000000.0
2021-09-30,MSFT,gross_profit,31671000000.0
2021-12-31,MSFT,gross_profit,34768000000.0
2022-03-31,MSFT,gross_profit,33745000000.0
2022-06-30,MSFT,gross_profit,35436000000.0
2022-09-30,MSFT,gross_profit,34670000000.0
2022-12-31,MSFT,gross_profit,35259000000.0
2023-03-31,MSFT,gross_profit,36729000000.0
2023-06-30,MSFT,gross_profit,39394000000.0
2023-09-30,MSFT,gross_profit,40215000000.0
2023-12-31,MSFT,gross_profit,42397000000.0
2024-03-31,MSFT,gross_profit,43353000000.0
2024-09-30,MSFT,gross_profit,45486000000.0
2024-12-31,MSFT,gross_profit,47833000000.0
2025-03-31,MSFT,gross_profit,48147000000.0
2025-06-30,MSFT,gross_profit,52427000000.0
2025-09-30,MSFT,gross_profit,53630000000.0
2025-12-31,MSFT,gross_profit,55295000000.0
2014-12-31,MSFT,net_income,5863000000.0
2015-03-31,MSFT,net_income,4985000000.0
2015-06-30,MSFT,net_income,-3195000000.0
2015-09-30,MSFT,net_income,4620000000.0
2015-12-31,MSFT,net_income,4998000000.0
2016-03-31,MSFT,net_income,3756000000.0
2016-06-30,MSFT,net_income,3122000000.0
2016-09-30,MSFT,net_income,4690000000.0
2016-12-31,MSFT,net_income,5200000000.0
2017-03-31,MSFT,net_income,4801000000.0
2017-06-30,MSFT,net_income,6513000000.0
2017-09-30,MSFT,net_income,6576000000.0
2017-12-31,MSFT,net_income,-6302000000.0
2018-03-31,MSFT,net_income,7424000000.0
2018-06-30,MSFT,net_income,8873000000.0
2018-09-30,MSFT,net_income,8824000000.0
2018-12-31,MSFT,net_income,8420000000.0
2019-03-31,MSFT,net_income,8809000000.0
2019-06-30,MSFT,net_income,13187000000.0
2019-09-30,MSFT,net_income,10678000000.0
2019-12-31,MSFT,net_income,11649000000.0
2020-03-31,MSFT,net_income,10752000000.0
2020-06-30,MSFT,net_income,11202000000.0
2020-09-30,MSFT,net_income,13893000000.0
2020-12-31,MSFT,net_income,15463000000.0
2021-03-31,MSFT,net_income,15457000000.0
2021-06-30,MSFT,net_income,16458000000.0
2021-09-30,MSFT,net_income,20505000000.0
2021-12-31,MSFT,net_income,18765000000.0
2022-03-31,MSFT,net_income,16728000000.0
2022-06-30,MSFT,net_income,16740000000.0
2022-09-30,MSFT,net_income,17556000000.0
2022-12-31,MSFT,net_income,16425000000.0
2023-03-31,MSFT,net_income,18299000000.0
2023-06-30,MSFT,net_income,20081000000.0
2023-09-30,MSFT,net_income,22291000000.0
2023-12-31,MSFT,net_income,21870000000.0
2024-03-31,MSFT,net_income,21939000000.0
2024-09-30,MSFT,net_income,24667000000.0
2024-12-31,MSFT,net_income,24108000000.0
2025-03-31,MSFT,net_income,25824000000.0
2025-06-30,MSFT,net_income,27233000000.0
2025-09-30,MSFT,net_income,27747000000.0
2025-12-31,MSFT,net_income,38458000000.0
2014-12-31,MSFT,operating_income,7776000000.0
2015-03-31,MSFT,operating_income,6594000000.0
2015-06-30,MSFT,operating_income,-2053000000.0
2015-09-30,MSFT,operating_income,5793000000.0
2015-12-31,MSFT,operating_income,6026000000.0
2016-03-31,MSFT,operating_income,5283000000.0
2016-06-30,MSFT,operating_income,3080000000.0
2016-09-30,MSFT,operating_income,5225000000.0
2016-12-31,MSFT,operating_income,6177000000.0
2017-03-31,MSFT,operating_income,5594000000.0
2017-06-30,MSFT,operating_income,5330000000.0
2017-09-30,MSFT,operating_income,7708000000.0
2017-12-31,MSFT,operating_income,8679000000.0
2018-03-31,MSFT,operating_income,8292000000.0
2018-06-30,MSFT,operating_income,10379000000.0
2018-09-30,MSFT,operating_income,9955000000.0
2018-12-31,MSFT,operating_income,10258000000.0
2019-03-31,MSFT,operating_income,10341000000.0
2019-06-30,MSFT,operating_income,12405000000.0
2019-09-30,MSFT,operating_income,12686000000.0
2019-12-31,MSFT,operating_income,13891000000.0
2020-03-31,MSFT,operating_income,12975000000.0
2020-06-30,MSFT,operating_income,13407000000.0
2020-09-30,MSFT,operating_income,15876000000.0
2020-12-31,MSFT,operating_income,17897000000.0
2021-03-31,MSFT,operating_income,17048000000.0
2021-06-30,MSFT,operating_income,19095000000.0
2021-09-30,MSFT,operating_income,20238000000.0
2021-12-31,MSFT,operating_income,22247000000.0
2022-03-31,MSFT,operating_income,20364000000.0
2022-06-30,MSFT,operating_income,20534000000.0
2022-09-30,MSFT,operating_income,21518000000.0
2022-12-31,MSFT,operating_income,20399000000.0
2023-03-31,MSFT,operating_income,22352000000.0
2023-06-30,MSFT,operating_income,24254000000.0
2023-09-30,MSFT,operating_income,26895000000.0
2023-12-31,MSFT,operating_income,27032000000.0
2024-03-31,MSFT,operating_income,27581000000.0
2024-09-30,MSFT,operating_income,30552000000.0
2024-12-31,MSFT,operating_income,31653000000.0
2025-03-31,MSFT,operating_income,32000000000.0
2025-06-30,MSFT,operating_income,34323000000.0
2025-09-30,MSFT,operating_income,37961000000.0
2025-12-31,MSFT,operating_income,38275000000.0
2014-12-31,MSFT,rd_expense,2903000000.0
2015-03-31,MSFT,rd_expense,2984000000.0
2015-09-30,MSFT,rd_expense,2962000000.0
2015-12-31,MSFT,rd_expense,2900000000.0
2016-03-31,MSFT,rd_expense,2980000000.0
2016-06-30,MSFT,rd_expense,3146000000.0
2016-09-30,MSFT,rd_expense,3106000000.0
2016-12-31,MSFT,rd_expense,3062000000.0
2017-03-31,MSFT,rd_expense,3355000000.0
2017-06-30,MSFT,rd_expense,3514000000.0
2017-09-30,MSFT,rd_expense,3574000000.0
2017-12-31,MSFT,rd_expense,3504000000.0
2018-03-31,MSFT,rd_expense,3715000000.0
2018-06-30,MSFT,rd_expense,3933000000.0
2018-09-30,MSFT,rd_expense,3977000000.0
2018-12-31,MSFT,rd_expense,4070000000.0
2019-03-31,MSFT,rd_expense,4316000000.0
2019-06-30,MSFT,rd_expense,4513000000.0
2019-09-30,MSFT,rd_expense,4565000000.0
2019-12-31,MSFT,rd_expense,4603000000.0
2020-03-31,MSFT,rd_expense,4887000000.0
2020-06-30,MSFT,rd_expense,5214000000.0
2020-09-30,MSFT,rd_expense,4926000000.0
2020-12-31,MSFT,rd_expense,4899000000.0
2021-03-31,MSFT,rd_expense,5204000000.0
2021-06-30,MSFT,rd_expense,5687000000.0
2021-09-30,MSFT,rd_expense,5599000000.0
2021-12-31,MSFT,rd_expense,5758000000.0
2022-03-31,MSFT,rd_expense,6306000000.0
2022-06-30,MSFT,rd_expense,6849000000.0
2022-09-30,MSFT,rd_expense,6628000000.0
2022-12-31,MSFT,rd_expense,6844000000.0
2023-03-31,MSFT,rd_expense,6984000000.0
2023-06-30,MSFT,rd_expense,6739000000.0
2023-09-30,MSFT,rd_expense,6659000000.0
2023-12-31,MSFT,rd_expense,7142000000.0
2024-03-31,MSFT,rd_expense,7653000000.0
2024-09-30,MSFT,rd_expense,7544000000.0
2024-12-31,MSFT,rd_expense,7917000000.0
2025-03-31,MSFT,rd_expense,8198000000.0
2025-06-30,MSFT,rd_expense,8829000000.0
2025-09-30,MSFT,rd_expense,8146000000.0
2025-12-31,MSFT,rd_expense,8504000000.0
2014-12-31,MSFT,revenue,26470000000.0
2015-03-31,MSFT,revenue,21729000000.0
2015-06-30,MSFT,revenue,22180000000.0
2015-09-30,MSFT,revenue,20379000000.0
2015-12-31,MSFT,revenue,23796000000.0
2016-03-31,MSFT,revenue,20531000000.0
2016-06-30,MSFT,revenue,20614000000.0
2016-09-30,MSFT,revenue,20453000000.0
2016-12-31,MSFT,revenue,24090000000.0
2017-03-31,MSFT,revenue,22090000000.0
2017-06-30,MSFT,revenue,23317000000.0
2017-09-30,MSFT,revenue,24538000000.0
2017-12-31,MSFT,revenue,28918000000.0
2018-03-31,MSFT,revenue,26819000000.0
2018-06-30,MSFT,revenue,30085000000.0
2018-09-30,MSFT,revenue,29084000000.0
2018-12-31,MSFT,revenue,32471000000.0
2019-03-31,MSFT,revenue,30571000000.0
2019-06-30,MSFT,revenue,33717000000.0
2019-09-30,MSFT,revenue,33055000000.0
2019-12-31,MSFT,revenue,36906000000.0
2020-03-31,MSFT,revenue,35021000000.0
2020-06-30,MSFT,revenue,38033000000.0
2020-09-30,MSFT,revenue,37154000000.0
2020-12-31,MSFT,revenue,43076000000.0
2021-03-31,MSFT,revenue,41706000000.0
2021-06-30,MSFT,revenue,46152000000.0
2021-09-30,MSFT,revenue,45317000000.0
2021-12-31,MSFT,revenue,51728000000.0
2022-03-31,MSFT,revenue,49360000000.0
2022-06-30,MSFT,revenue,51865000000.0
2022-09-30,MSFT,revenue,50122000000.0
2022-12-31,MSFT,revenue,52747000000.0
2023-03-31,MSFT,revenue,52857000000.0
2023-06-30,MSFT,revenue,56189000000.0
2023-09-30,MSFT,revenue,56517000000.0
2023-12-31,MSFT,revenue,62020000000.0
2024-03-31,MSFT,revenue,61858000000.0
2024-09-30,MSFT,revenue,65585000000.0
2024-12-31,MSFT,revenue,69632000000.0
2025-03-31,MSFT,revenue,70066000000.0
2025-06-30,MSFT,revenue,76441000000.0
2025-09-30,MSFT,revenue,77673000000.0
2025-12-31,MSFT,revenue,81273000000.0
2014-12-31,MSFT,stockholders_equity,91879000000.0
2015-03-31,MSFT,stockholders_equity,90132000000.0
2015-06-30,MSFT,stockholders_equity,80083000000.0
2015-09-30,MSFT,stockholders_equity,77445000000.0
2015-12-31,MSFT,stockholders_equity,76780000000.0
2016-03-31,MSFT,stockholders_equity,74806000000.0
2016-06-30,MSFT,stockholders_equity,71997000000.0
2016-09-30,MSFT,stockholders_equity,70372000000.0
2016-12-31,MSFT,stockholders_equity,68809000000.0
2017-03-31,MSFT,stockholders_equity,69729000000.0
2017-06-30,MSFT,stockholders_equity,72394000000.0
2017-09-30,MSFT,stockholders_equity,89647000000.0
2017-12-31,MSFT,stockholders_equity,78360000000.0
2018-03-31,MSFT,stockholders_equity,79239000000.0
2018-06-30,MSFT,stockholders_equity,82718000000.0
2018-09-30,MSFT,stockholders_equity,85967000000.0
2018-12-31,MSFT,stockholders_equity,92128000000.0
2019-03-31,MSFT,stockholders_equity,94864000000.0
2019-06-30,MSFT,stockholders_equity,102330000000.0
2019-09-30,MSFT,stockholders_equity,106061000000.0
2019-12-31,MSFT,stockholders_equity,110109000000.0
2020-03-31,MSFT,stockholders_equity,114501000000.0
2020-06-30,MSFT,stockholders_equity,118304000000.0
2020-09-30,MSFT,stockholders_equity,123392000000.0
2020-12-31,MSFT,stockholders_equity,130236000000.0
2021-03-31,MSFT,stockholders_equity,134505000000.0
2021-06-30,MSFT,stockholders_equity,141988000000.0
2021-09-30,MSFT,stockholders_equity,151978000000.0
2021-12-31,MSFT,stockholders_equity,160010000000.0
2022-03-31,MSFT,stockholders_equity,162924000000.0
2022-06-30,MSFT,stockholders_equity,166542000000.0
2022-09-30,MSFT,stockholders_equity,173566000000.0
2022-12-31,MSFT,stockholders_equity,183136000000.0
2023-03-31,MSFT,stockholders_equity,194683000000.0
2023-06-30,MSFT,stockholders_equity,206223000000.0
2023-09-30,MSFT,stockholders_equity,220714000000.0
2023-12-31,MSFT,stockholders_equity,238268000000.0
2024-03-31,MSFT,stockholders_equity,253152000000.0
2024-06-30,MSFT,stockholders_equity,268477000000.0
2024-09-30,MSFT,stockholders_equity,287723000000.0
2024-12-31,MSFT,stockholders_equity,302695000000.0
2025-03-31,MSFT,stockholders_equity,321891000000.0
2025-06-30,MSFT,stockholders_equity,343479000000.0
2025-09-30,MSFT,stockholders_equity,363076000000.0
2025-12-31,MSFT,stockholders_equity,390875000000.0
2014-12-31,MSFT,total_assets,174848000000.0
2015-03-31,MSFT,total_assets,176683000000.0
2015-06-30,MSFT,total_assets,176223000000.0
2015-09-30,MSFT,total_assets,172896000000.0
2015-12-31,MSFT,total_assets,180098000000.0
2016-03-31,MSFT,total_assets,181869000000.0
2016-06-30,MSFT,total_assets,193694000000.0
2016-09-30,MSFT,total_assets,212524000000.0
2016-12-31,MSFT,total_assets,224610000000.0
2017-03-31,MSFT,total_assets,225017000000.0
2017-06-30,MSFT,total_assets,241086000000.0
2017-09-30,MSFT,total_assets,249097000000.0
2017-12-31,MSFT,total_assets,256003000000.0
2018-03-31,MSFT,total_assets,245497000000.0
2018-06-30,MSFT,total_assets,258848000000.0
2018-09-30,MSFT,total_assets,257619000000.0
2018-12-31,MSFT,total_assets,258859000000.0
2019-03-31,MSFT,total_assets,263281000000.0
2019-06-30,MSFT,total_assets,286556000000.0
2019-09-30,MSFT,total_assets,278955000000.0
2019-12-31,MSFT,total_assets,282794000000.0
2020-03-31,MSFT,total_assets,285449000000.0
2020-06-30,MSFT,total_assets,301311000000.0
2020-09-30,MSFT,total_assets,301001000000.0
2020-12-31,MSFT,total_assets,304137000000.0
2021-03-31,MSFT,total_assets,308879000000.0
2021-06-30,MSFT,total_assets,333779000000.0
2021-09-30,MSFT,total_assets,335418000000.0
2021-12-31,MSFT,total_assets,340389000000.0
2022-03-31,MSFT,total_assets,344607000000.0
2022-06-30,MSFT,total_assets,364840000000.0
2022-09-30,MSFT,total_assets,359784000000.0
2022-12-31,MSFT,total_assets,364552000000.0
2023-03-31,MSFT,total_assets,380088000000.0
2023-06-30,MSFT,total_assets,411976000000.0
2023-09-30,MSFT,total_assets,445785000000.0
2023-12-31,MSFT,total_assets,470558000000.0
2024-03-31,MSFT,total_assets,484275000000.0
2024-06-30,MSFT,total_assets,512163000000.0
2024-09-30,MSFT,total_assets,523013000000.0
2024-12-31,MSFT,total_assets,533898000000.0
2025-03-31,MSFT,total_assets,562624000000.0
2025-06-30,MSFT,total_assets,619003000000.0
2025-09-30,MSFT,total_assets,636351000000.0
2025-12-31,MSFT,total_assets,665302000000.0
2015-01-31,NVDA,cost_of_revenue,550911000.0
